Cumulative sequencing depth,Fraction of target bases(%)
10778,0.012142
10779,0.012142
10780,0.012142
10781,0.012142
10782,0.012078
10783,0.012078
10784,0.012078
10785,0.012078
10786,0.012078
10787,0.012078
10788,0.012078
10789,0.012078
10790,0.012078
10791,0.012078
10792,0.012078
10793,0.012078
10794,0.012078
10795,0.012078
10796,0.012078
10797,0.012078
10798,0.012078
10799,0.012078
10800,0.012078
10801,0.012078
10802,0.012078
10803,0.012078
10804,0.012078
10805,0.012078
10806,0.012078
10807,0.012014
10808,0.012014
10809,0.012014
10810,0.012014
10811,0.011949
10812,0.011949
10813,0.011885
10814,0.011885
10815,0.011885
10816,0.011885
10817,0.011885
10818,0.011885
10819,0.011885
10820,0.011885
10821,0.011885
10822,0.011885
10823,0.011885
10824,0.011885
10825,0.011885
10826,0.011821
10827,0.011821
10828,0.011821
10829,0.011821
10830,0.011821
10831,0.011821
10832,0.011757
10833,0.011757
10834,0.011692
10835,0.011692
10836,0.011692
10837,0.011692
10838,0.011692
10839,0.011628
10840,0.011628
10841,0.011628
10842,0.011628
10843,0.011628
10844,0.011564
10845,0.011564
10846,0.011564
10847,0.011564
10848,0.011564
10849,0.011564
10850,0.011564
10851,0.011564
10852,0.011564
10853,0.011564
10854,0.011564
10855,0.011564
10856,0.011564
10857,0.011564
10858,0.011500
10859,0.011500
10860,0.011500
10861,0.011500
10862,0.011500
10863,0.011500
10864,0.011500
10865,0.011500
10866,0.011500
10867,0.011435
10868,0.011435
10869,0.011371
10870,0.011371
10871,0.011371
10872,0.011371
10873,0.011371
10874,0.011371
10875,0.011371
10876,0.011307
10877,0.011307
10878,0.011307
10879,0.011243
10880,0.011243
10881,0.011243
10882,0.011243
10883,0.011243
10884,0.011178
10885,0.011178
10886,0.011178
10887,0.011178
10888,0.011178
10889,0.011178
10890,0.011178
10891,0.011178
10892,0.011178
10893,0.011178
10894,0.011178
10895,0.011178
10896,0.011178
10897,0.011178
10898,0.011178
10899,0.011178
10900,0.011178
10901,0.011114
10902,0.011114
10903,0.011114
10904,0.011114
10905,0.011114
10906,0.011050
10907,0.011050
10908,0.011050
10909,0.011050
10910,0.011050
10911,0.010986
10912,0.010986
10913,0.010986
10914,0.010986
10915,0.010986
10916,0.010986
10917,0.010986
10918,0.010986
10919,0.010986
10920,0.010986
10921,0.010986
10922,0.010986
10923,0.010986
10924,0.010986
10925,0.010921
10926,0.010921
10927,0.010857
10928,0.010857
10929,0.010857
10930,0.010857
10931,0.010857
10932,0.010793
10933,0.010793
10934,0.010793
10935,0.010793
10936,0.010793
10937,0.010793
10938,0.010793
10939,0.010793
10940,0.010793
10941,0.010793
10942,0.010793
10943,0.010793
10944,0.010793
10945,0.010793
10946,0.010793
10947,0.010793
10948,0.010793
10949,0.010793
10950,0.010793
10951,0.010793
10952,0.010793
10953,0.010793
10954,0.010793
10955,0.010793
10956,0.010793
10957,0.010793
10958,0.010793
10959,0.010793
10960,0.010793
10961,0.010793
10962,0.010793
10963,0.010793
10964,0.010793
10965,0.010793
10966,0.010793
10967,0.010793
10968,0.010793
10969,0.010793
10970,0.010793
10971,0.010793
10972,0.010793
10973,0.010793
10974,0.010793
10975,0.010793
10976,0.010793
10977,0.010793
10978,0.010793
10979,0.010793
10980,0.010729
10981,0.010729
10982,0.010664
10983,0.010536
10984,0.010536
10985,0.010536
10986,0.010536
10987,0.010536
10988,0.010407
10989,0.010407
10990,0.010407
10991,0.010407
10992,0.010279
10993,0.010215
10994,0.010215
10995,0.010215
10996,0.010215
10997,0.010215
10998,0.010215
10999,0.010150
11000,0.010150
11001,0.010150
11002,0.010150
11003,0.010150
11004,0.010150
11005,0.010150
11006,0.010150
11007,0.010150
11008,0.010150
11009,0.010150
11010,0.010150
11011,0.010150
11012,0.010086
11013,0.010086
11014,0.010086
11015,0.010086
11016,0.010086
11017,0.010022
11018,0.010022
11019,0.010022
11020,0.010022
11021,0.010022
11022,0.010022
11023,0.010022
11024,0.010022
11025,0.010022
11026,0.010022
11027,0.010022
11028,0.010022
11029,0.010022
11030,0.009958
11031,0.009958
11032,0.009894
11033,0.009894
11034,0.009829
11035,0.009829
11036,0.009829
11037,0.009829
11038,0.009829
11039,0.009829
11040,0.009829
11041,0.009829
11042,0.009765
11043,0.009765
11044,0.009765
11045,0.009701
11046,0.009701
11047,0.009701
11048,0.009637
11049,0.009637
11050,0.009637
11051,0.009637
11052,0.009637
11053,0.009637
11054,0.009572
11055,0.009572
11056,0.009572
11057,0.009572
11058,0.009572
11059,0.009572
11060,0.009572
11061,0.009508
11062,0.009508
11063,0.009508
11064,0.009508
11065,0.009508
11066,0.009508
11067,0.009508
11068,0.009508
11069,0.009508
11070,0.009508
11071,0.009508
11072,0.009444
11073,0.009444
11074,0.009444
11075,0.009444
11076,0.009444
11077,0.009444
11078,0.009444
11079,0.009444
11080,0.009444
11081,0.009444
11082,0.009444
11083,0.009444
11084,0.009444
11085,0.009444
11086,0.009444
11087,0.009444
11088,0.009444
11089,0.009444
11090,0.009444
11091,0.009444
11092,0.009380
11093,0.009380
11094,0.009380
11095,0.009380
11096,0.009380
11097,0.009380
11098,0.009380
11099,0.009315
11100,0.009315
11101,0.009315
11102,0.009315
11103,0.009315
11104,0.009315
11105,0.009315
11106,0.009315
11107,0.009315
11108,0.009315
11109,0.009315
11110,0.009251
11111,0.009251
11112,0.009251
11113,0.009251
11114,0.009251
11115,0.009123
11116,0.009123
11117,0.009123
11118,0.009123
11119,0.009123
11120,0.009058
11121,0.009058
11122,0.009058
11123,0.009058
11124,0.009058
11125,0.009058
11126,0.009058
11127,0.009058
11128,0.009058
11129,0.009058
11130,0.009058
11131,0.009058
11132,0.008994
11133,0.008994
11134,0.008994
11135,0.008994
11136,0.008994
11137,0.008994
11138,0.008994
11139,0.008994
11140,0.008994
11141,0.008994
11142,0.008994
11143,0.008994
11144,0.008994
11145,0.008994
11146,0.008994
11147,0.008994
11148,0.008994
11149,0.008994
11150,0.008994
11151,0.008994
11152,0.008994
11153,0.008994
11154,0.008994
11155,0.008930
11156,0.008930
11157,0.008930
11158,0.008930
11159,0.008930
11160,0.008930
11161,0.008930
11162,0.008930
11163,0.008930
11164,0.008930
11165,0.008930
11166,0.008930
11167,0.008930
11168,0.008930
11169,0.008930
11170,0.008930
11171,0.008930
11172,0.008930
11173,0.008930
11174,0.008930
11175,0.008930
11176,0.008930
11177,0.008866
11178,0.008866
11179,0.008866
11180,0.008866
11181,0.008866
11182,0.008866
11183,0.008866
11184,0.008866
11185,0.008866
11186,0.008866
11187,0.008866
11188,0.008866
11189,0.008866
11190,0.008866
11191,0.008866
11192,0.008866
11193,0.008866
11194,0.008866
11195,0.008866
11196,0.008866
11197,0.008866
11198,0.008866
11199,0.008866
11200,0.008866
11201,0.008866
11202,0.008866
11203,0.008866
11204,0.008866
11205,0.008866
11206,0.008866
11207,0.008801
11208,0.008801
11209,0.008801
11210,0.008801
11211,0.008801
11212,0.008801
11213,0.008801
11214,0.008737
11215,0.008737
11216,0.008737
11217,0.008737
11218,0.008737
11219,0.008737
11220,0.008737
11221,0.008737
11222,0.008737
11223,0.008737
11224,0.008737
11225,0.008737
11226,0.008673
11227,0.008673
11228,0.008673
11229,0.008673
11230,0.008673
11231,0.008673
11232,0.008673
11233,0.008673
11234,0.008673
11235,0.008673
11236,0.008673
11237,0.008673
11238,0.008673
11239,0.008673
11240,0.008673
11241,0.008673
11242,0.008673
11243,0.008673
11244,0.008673
11245,0.008673
11246,0.008673
11247,0.008673
11248,0.008673
11249,0.008673
11250,0.008673
11251,0.008673
11252,0.008673
11253,0.008673
11254,0.008673
11255,0.008673
11256,0.008673
11257,0.008673
11258,0.008673
11259,0.008673
11260,0.008673
11261,0.008609
11262,0.008609
11263,0.008609
11264,0.008609
11265,0.008609
11266,0.008609
11267,0.008544
11268,0.008544
11269,0.008544
11270,0.008544
11271,0.008544
11272,0.008544
11273,0.008544
11274,0.008544
11275,0.008544
11276,0.008544
11277,0.008544
11278,0.008480
11279,0.008480
11280,0.008480
11281,0.008480
11282,0.008416
11283,0.008416
11284,0.008416
11285,0.008352
11286,0.008352
11287,0.008352
11288,0.008352
11289,0.008352
11290,0.008352
11291,0.008352
11292,0.008352
11293,0.008352
11294,0.008352
11295,0.008352
11296,0.008352
11297,0.008352
11298,0.008352
11299,0.008352
11300,0.008352
11301,0.008352
11302,0.008352
11303,0.008287
11304,0.008287
11305,0.008287
11306,0.008287
11307,0.008287
11308,0.008287
11309,0.008223
11310,0.008223
11311,0.008223
11312,0.008223
11313,0.008159
11314,0.008159
11315,0.008159
11316,0.008159
11317,0.008159
11318,0.008159
11319,0.008159
11320,0.008159
11321,0.008159
11322,0.008159
11323,0.008159
11324,0.008159
11325,0.008159
11326,0.008159
11327,0.008159
11328,0.008159
11329,0.008159
11330,0.008095
11331,0.008095
11332,0.008095
11333,0.008030
11334,0.008030
11335,0.008030
11336,0.008030
11337,0.008030
11338,0.008030
11339,0.008030
11340,0.008030
11341,0.008030
11342,0.008030
11343,0.008030
11344,0.008030
11345,0.007966
11346,0.007902
11347,0.007902
11348,0.007902
11349,0.007902
11350,0.007902
11351,0.007902
11352,0.007902
11353,0.007902
11354,0.007838
11355,0.007838
11356,0.007838
11357,0.007838
11358,0.007838
11359,0.007838
11360,0.007773
11361,0.007773
11362,0.007773
11363,0.007709
11364,0.007709
11365,0.007709
11366,0.007709
11367,0.007709
11368,0.007709
11369,0.007709
11370,0.007709
11371,0.007709
11372,0.007709
11373,0.007709
11374,0.007709
11375,0.007709
11376,0.007709
11377,0.007709
11378,0.007709
11379,0.007709
11380,0.007709
11381,0.007709
11382,0.007709
11383,0.007709
11384,0.007709
11385,0.007645
11386,0.007645
11387,0.007645
11388,0.007645
11389,0.007645
11390,0.007645
11391,0.007645
11392,0.007645
11393,0.007645
11394,0.007645
11395,0.007645
11396,0.007645
11397,0.007645
11398,0.007645
11399,0.007645
11400,0.007645
11401,0.007645
11402,0.007645
11403,0.007645
11404,0.007645
11405,0.007645
11406,0.007645
11407,0.007645
11408,0.007645
11409,0.007645
11410,0.007645
11411,0.007645
11412,0.007645
11413,0.007645
11414,0.007581
11415,0.007581
11416,0.007581
11417,0.007581
11418,0.007581
11419,0.007581
11420,0.007581
11421,0.007581
11422,0.007581
11423,0.007517
11424,0.007517
11425,0.007517
11426,0.007517
11427,0.007517
11428,0.007452
11429,0.007388
11430,0.007388
11431,0.007388
11432,0.007388
11433,0.007388
11434,0.007388
11435,0.007324
11436,0.007324
11437,0.007324
11438,0.007324
11439,0.007324
11440,0.007324
11441,0.007324
11442,0.007324
11443,0.007324
11444,0.007324
11445,0.007324
11446,0.007324
11447,0.007324
11448,0.007324
11449,0.007324
11450,0.007324
11451,0.007324
11452,0.007324
11453,0.007324
11454,0.007324
11455,0.007324
11456,0.007324
11457,0.007324
11458,0.007324
11459,0.007324
11460,0.007324
11461,0.007324
11462,0.007324
11463,0.007324
11464,0.007324
11465,0.007324
11466,0.007324
11467,0.007324
11468,0.007324
11469,0.007324
11470,0.007324
11471,0.007324
11472,0.007324
11473,0.007324
11474,0.007324
11475,0.007324
11476,0.007324
11477,0.007260
11478,0.007260
11479,0.007195
11480,0.007195
11481,0.007195
11482,0.007195
11483,0.007195
11484,0.007195
11485,0.007195
11486,0.007195
11487,0.007195
11488,0.007195
11489,0.007195
11490,0.007195
11491,0.007195
11492,0.007195
11493,0.007195
11494,0.007195
11495,0.007195
11496,0.007131
11497,0.007131
11498,0.007067
11499,0.007067
11500,0.007003
11501,0.007003
11502,0.007003
11503,0.007003
11504,0.007003
11505,0.007003
11506,0.007003
11507,0.007003
11508,0.007003
11509,0.007003
11510,0.006938
11511,0.006938
11512,0.006874
11513,0.006810
11514,0.006810
11515,0.006810
11516,0.006810
11517,0.006810
11518,0.006810
11519,0.006810
11520,0.006810
11521,0.006810
11522,0.006810
11523,0.006810
11524,0.006810
11525,0.006810
11526,0.006810
11527,0.006810
11528,0.006810
11529,0.006810
11530,0.006810
11531,0.006810
11532,0.006810
11533,0.006810
11534,0.006810
11535,0.006810
11536,0.006810
11537,0.006810
11538,0.006746
11539,0.006746
11540,0.006746
11541,0.006746
11542,0.006746
11543,0.006746
11544,0.006746
11545,0.006746
11546,0.006746
11547,0.006746
11548,0.006746
11549,0.006746
11550,0.006746
11551,0.006746
11552,0.006746
11553,0.006746
11554,0.006746
11555,0.006746
11556,0.006746
11557,0.006746
11558,0.006746
11559,0.006746
11560,0.006746
11561,0.006746
11562,0.006746
11563,0.006746
11564,0.006746
11565,0.006746
11566,0.006746
11567,0.006746
11568,0.006746
11569,0.006746
11570,0.006746
11571,0.006746
11572,0.006746
11573,0.006746
11574,0.006746
11575,0.006746
11576,0.006746
11577,0.006746
11578,0.006746
11579,0.006746
11580,0.006746
11581,0.006681
11582,0.006681
11583,0.006681
11584,0.006681
11585,0.006681
11586,0.006617
11587,0.006617
11588,0.006617
11589,0.006617
11590,0.006617
11591,0.006617
11592,0.006617
11593,0.006617
11594,0.006617
11595,0.006617
11596,0.006617
11597,0.006617
11598,0.006617
11599,0.006617
11600,0.006617
11601,0.006617
11602,0.006617
11603,0.006617
11604,0.006553
11605,0.006553
11606,0.006489
11607,0.006489
11608,0.006489
11609,0.006489
11610,0.006489
11611,0.006489
11612,0.006489
11613,0.006489
11614,0.006489
11615,0.006489
11616,0.006489
11617,0.006489
11618,0.006489
11619,0.006424
11620,0.006424
11621,0.006424
11622,0.006424
11623,0.006424
11624,0.006424
11625,0.006424
11626,0.006424
11627,0.006424
11628,0.006424
11629,0.006424
11630,0.006424
11631,0.006424
11632,0.006424
11633,0.006424
11634,0.006424
11635,0.006424
11636,0.006424
11637,0.006424
11638,0.006424
11639,0.006424
11640,0.006424
11641,0.006424
11642,0.006360
11643,0.006360
11644,0.006360
11645,0.006360
11646,0.006360
11647,0.006360
11648,0.006360
11649,0.006360
11650,0.006360
11651,0.006360
11652,0.006360
11653,0.006360
11654,0.006360
11655,0.006360
11656,0.006296
11657,0.006232
11658,0.006232
11659,0.006232
11660,0.006167
11661,0.006167
11662,0.006167
11663,0.006167
11664,0.006167
11665,0.006167
11666,0.006167
11667,0.006167
11668,0.006167
11669,0.006167
11670,0.006167
11671,0.006167
11672,0.006167
11673,0.006167
11674,0.006167
11675,0.006167
11676,0.006167
11677,0.006167
11678,0.006167
11679,0.006167
11680,0.006167
11681,0.006167
11682,0.006167
11683,0.006167
11684,0.006167
11685,0.006167
11686,0.006167
11687,0.006167
11688,0.006167
11689,0.006167
11690,0.006167
11691,0.006167
11692,0.006167
11693,0.006167
11694,0.006167
11695,0.006167
11696,0.006167
11697,0.006167
11698,0.006167
11699,0.006167
11700,0.006167
11701,0.006167
11702,0.006167
11703,0.006167
11704,0.006167
11705,0.006167
11706,0.006103
11707,0.006103
11708,0.006103
11709,0.006103
11710,0.006039
11711,0.006039
11712,0.005975
11713,0.005975
11714,0.005975
11715,0.005975
11716,0.005975
11717,0.005975
11718,0.005975
11719,0.005975
11720,0.005975
11721,0.005975
11722,0.005975
11723,0.005975
11724,0.005975
11725,0.005975
11726,0.005975
11727,0.005910
11728,0.005910
11729,0.005910
11730,0.005910
11731,0.005910
11732,0.005910
11733,0.005910
11734,0.005910
11735,0.005910
11736,0.005910
11737,0.005910
11738,0.005910
11739,0.005910
11740,0.005910
11741,0.005910
11742,0.005910
11743,0.005846
11744,0.005846
11745,0.005846
11746,0.005846
11747,0.005782
11748,0.005782
11749,0.005782
11750,0.005782
11751,0.005782
11752,0.005782
11753,0.005782
11754,0.005782
11755,0.005782
11756,0.005782
11757,0.005782
11758,0.005782
11759,0.005782
11760,0.005782
11761,0.005782
11762,0.005782
11763,0.005782
11764,0.005782
11765,0.005782
11766,0.005718
11767,0.005718
11768,0.005718
11769,0.005718
11770,0.005718
11771,0.005718
11772,0.005718
11773,0.005653
11774,0.005653
11775,0.005653
11776,0.005653
11777,0.005653
11778,0.005653
11779,0.005653
11780,0.005653
11781,0.005653
11782,0.005653
11783,0.005653
11784,0.005653
11785,0.005653
11786,0.005653
11787,0.005589
11788,0.005589
11789,0.005589
11790,0.005589
11791,0.005589
11792,0.005589
11793,0.005589
11794,0.005589
11795,0.005589
11796,0.005589
11797,0.005589
11798,0.005589
11799,0.005589
11800,0.005589
11801,0.005589
11802,0.005589
11803,0.005589
11804,0.005589
11805,0.005589
11806,0.005589
11807,0.005589
11808,0.005589
11809,0.005589
11810,0.005589
11811,0.005589
11812,0.005589
11813,0.005589
11814,0.005589
11815,0.005589
11816,0.005589
11817,0.005589
11818,0.005589
11819,0.005589
11820,0.005589
11821,0.005589
11822,0.005589
11823,0.005589
11824,0.005589
11825,0.005589
11826,0.005589
11827,0.005589
11828,0.005589
11829,0.005589
11830,0.005525
11831,0.005525
11832,0.005525
11833,0.005525
11834,0.005525
11835,0.005525
11836,0.005525
11837,0.005525
11838,0.005525
11839,0.005525
11840,0.005525
11841,0.005525
11842,0.005525
11843,0.005525
11844,0.005525
11845,0.005525
11846,0.005525
11847,0.005525
11848,0.005525
11849,0.005525
11850,0.005525
11851,0.005525
11852,0.005525
11853,0.005525
11854,0.005525
11855,0.005525
11856,0.005525
11857,0.005525
11858,0.005525
11859,0.005525
11860,0.005461
11861,0.005461
11862,0.005461
11863,0.005461
11864,0.005461
11865,0.005461
11866,0.005461
11867,0.005461
11868,0.005461
11869,0.005461
11870,0.005461
11871,0.005461
11872,0.005461
11873,0.005461
11874,0.005461
11875,0.005461
11876,0.005461
11877,0.005396
11878,0.005396
11879,0.005396
11880,0.005396
11881,0.005396
11882,0.005396
11883,0.005396
11884,0.005396
11885,0.005396
11886,0.005396
11887,0.005396
11888,0.005396
11889,0.005396
11890,0.005396
11891,0.005396
11892,0.005396
11893,0.005396
11894,0.005396
11895,0.005396
11896,0.005396
11897,0.005396
11898,0.005396
11899,0.005396
11900,0.005396
11901,0.005396
11902,0.005396
11903,0.005396
11904,0.005396
11905,0.005396
11906,0.005396
11907,0.005396
11908,0.005396
11909,0.005396
11910,0.005396
11911,0.005396
11912,0.005332
11913,0.005332
11914,0.005268
11915,0.005268
11916,0.005268
11917,0.005268
11918,0.005268
11919,0.005268
11920,0.005268
11921,0.005268
11922,0.005268
11923,0.005268
11924,0.005268
11925,0.005268
11926,0.005268
11927,0.005268
11928,0.005268
11929,0.005268
11930,0.005268
11931,0.005268
11932,0.005268
11933,0.005268
11934,0.005268
11935,0.005268
11936,0.005268
11937,0.005268
11938,0.005268
11939,0.005268
11940,0.005268
11941,0.005268
11942,0.005268
11943,0.005268
11944,0.005268
11945,0.005204
11946,0.005204
11947,0.005204
11948,0.005204
11949,0.005204
11950,0.005204
11951,0.005204
11952,0.005204
11953,0.005204
11954,0.005204
11955,0.005204
11956,0.005204
11957,0.005204
11958,0.005204
11959,0.005204
11960,0.005139
11961,0.005139
11962,0.005139
11963,0.005139
11964,0.005139
11965,0.005139
11966,0.005139
11967,0.005139
11968,0.005139
11969,0.005139
11970,0.005139
11971,0.005139
11972,0.005139
11973,0.005139
11974,0.005139
11975,0.005139
11976,0.005139
11977,0.005139
11978,0.005139
11979,0.005139
11980,0.005139
11981,0.005139
11982,0.005139
11983,0.005139
11984,0.005139
11985,0.005139
11986,0.005139
11987,0.005139
11988,0.005139
11989,0.005139
11990,0.005139
11991,0.005139
11992,0.005139
11993,0.005139
11994,0.005139
11995,0.005139
11996,0.005139
11997,0.005139
11998,0.005139
11999,0.005139
12000,0.005075
12001,0.005075
12002,0.005075
12003,0.005011
12004,0.005011
12005,0.005011
12006,0.005011
12007,0.005011
12008,0.005011
12009,0.005011
12010,0.005011
12011,0.005011
12012,0.005011
12013,0.005011
12014,0.005011
12015,0.004947
12016,0.004947
12017,0.004947
12018,0.004947
12019,0.004947
12020,0.004947
12021,0.004947
12022,0.004947
12023,0.004947
12024,0.004947
12025,0.004947
12026,0.004947
12027,0.004947
12028,0.004947
12029,0.004947
12030,0.004947
12031,0.004947
12032,0.004947
12033,0.004947
12034,0.004947
12035,0.004947
12036,0.004947
12037,0.004883
12038,0.004883
12039,0.004883
12040,0.004883
12041,0.004883
12042,0.004883
12043,0.004883
12044,0.004883
12045,0.004883
12046,0.004883
12047,0.004883
12048,0.004883
12049,0.004883
12050,0.004883
12051,0.004883
12052,0.004883
12053,0.004883
12054,0.004883
12055,0.004883
12056,0.004883
12057,0.004883
12058,0.004883
12059,0.004883
12060,0.004883
12061,0.004883
12062,0.004883
12063,0.004883
12064,0.004883
12065,0.004883
12066,0.004883
12067,0.004883
12068,0.004883
12069,0.004883
12070,0.004818
12071,0.004818
12072,0.004818
12073,0.004818
12074,0.004818
12075,0.004818
12076,0.004818
12077,0.004818
12078,0.004818
12079,0.004818
12080,0.004818
12081,0.004818
12082,0.004818
12083,0.004818
12084,0.004818
12085,0.004818
12086,0.004818
12087,0.004818
12088,0.004818
12089,0.004818
12090,0.004818
12091,0.004818
12092,0.004754
12093,0.004754
12094,0.004754
12095,0.004754
12096,0.004754
12097,0.004754
12098,0.004754
12099,0.004690
12100,0.004626
12101,0.004561
12102,0.004561
12103,0.004561
12104,0.004561
12105,0.004561
12106,0.004561
12107,0.004561
12108,0.004561
12109,0.004561
12110,0.004561
12111,0.004561
12112,0.004561
12113,0.004561
12114,0.004561
12115,0.004561
12116,0.004561
12117,0.004561
12118,0.004561
12119,0.004561
12120,0.004561
12121,0.004561
12122,0.004561
12123,0.004561
12124,0.004561
12125,0.004561
12126,0.004561
12127,0.004561
12128,0.004561
12129,0.004497
12130,0.004497
12131,0.004497
12132,0.004497
12133,0.004497
12134,0.004497
12135,0.004497
12136,0.004497
12137,0.004497
12138,0.004497
12139,0.004497
12140,0.004497
12141,0.004433
12142,0.004433
12143,0.004433
12144,0.004433
12145,0.004433
12146,0.004433
12147,0.004433
12148,0.004433
12149,0.004433
12150,0.004433
12151,0.004369
12152,0.004369
12153,0.004369
12154,0.004369
12155,0.004369
12156,0.004369
12157,0.004369
12158,0.004304
12159,0.004304
12160,0.004304
12161,0.004304
12162,0.004304
12163,0.004304
12164,0.004304
12165,0.004304
12166,0.004304
12167,0.004304
12168,0.004304
12169,0.004304
12170,0.004304
12171,0.004304
12172,0.004304
12173,0.004304
12174,0.004304
12175,0.004304
12176,0.004304
12177,0.004304
12178,0.004304
12179,0.004304
12180,0.004304
12181,0.004304
12182,0.004304
12183,0.004304
12184,0.004304
12185,0.004304
12186,0.004304
12187,0.004304
12188,0.004304
12189,0.004304
12190,0.004304
12191,0.004304
12192,0.004304
12193,0.004304
12194,0.004304
12195,0.004304
12196,0.004304
12197,0.004304
12198,0.004304
12199,0.004304
12200,0.004304
12201,0.004240
12202,0.004240
12203,0.004240
12204,0.004240
12205,0.004240
12206,0.004240
12207,0.004240
12208,0.004240
12209,0.004240
12210,0.004240
12211,0.004176
12212,0.004176
12213,0.004176
12214,0.004176
12215,0.004176
12216,0.004176
12217,0.004176
12218,0.004176
12219,0.004176
12220,0.004176
12221,0.004176
12222,0.004176
12223,0.004176
12224,0.004176
12225,0.004176
12226,0.004176
12227,0.004176
12228,0.004176
12229,0.004176
12230,0.004176
12231,0.004176
12232,0.004176
12233,0.004176
12234,0.004176
12235,0.004176
12236,0.004176
12237,0.004176
12238,0.004176
12239,0.004176
12240,0.004176
12241,0.004176
12242,0.004176
12243,0.004176
12244,0.004176
12245,0.004112
12246,0.004112
12247,0.004112
12248,0.004112
12249,0.004112
12250,0.004112
12251,0.004112
12252,0.004112
12253,0.004047
12254,0.004047
12255,0.004047
12256,0.004047
12257,0.004047
12258,0.004047
12259,0.004047
12260,0.004047
12261,0.004047
12262,0.004047
12263,0.004047
12264,0.004047
12265,0.004047
12266,0.004047
12267,0.004047
12268,0.004047
12269,0.004047
12270,0.004047
12271,0.004047
12272,0.004047
12273,0.004047
12274,0.004047
12275,0.004047
12276,0.004047
12277,0.004047
12278,0.004047
12279,0.004047
12280,0.004047
12281,0.004047
12282,0.004047
12283,0.004047
12284,0.004047
12285,0.004047
12286,0.004047
12287,0.004047
12288,0.004047
12289,0.004047
12290,0.004047
12291,0.004047
12292,0.004047
12293,0.004047
12294,0.004047
12295,0.004047
12296,0.004047
12297,0.004047
12298,0.004047
12299,0.004047
12300,0.004047
12301,0.004047
12302,0.004047
12303,0.004047
12304,0.004047
12305,0.004047
12306,0.004047
12307,0.004047
12308,0.004047
12309,0.004047
12310,0.004047
12311,0.004047
12312,0.004047
12313,0.004047
12314,0.004047
12315,0.004047
12316,0.004047
12317,0.004047
12318,0.004047
12319,0.004047
12320,0.004047
12321,0.004047
12322,0.004047
12323,0.004047
12324,0.004047
12325,0.004047
12326,0.004047
12327,0.004047
12328,0.004047
12329,0.004047
12330,0.004047
12331,0.004047
12332,0.004047
12333,0.004047
12334,0.004047
12335,0.004047
12336,0.004047
12337,0.004047
12338,0.004047
12339,0.004047
12340,0.004047
12341,0.004047
12342,0.004047
12343,0.004047
12344,0.004047
12345,0.004047
12346,0.004047
12347,0.004047
12348,0.004047
12349,0.004047
12350,0.004047
12351,0.004047
12352,0.004047
12353,0.004047
12354,0.004047
12355,0.004047
12356,0.004047
12357,0.004047
12358,0.004047
12359,0.004047
12360,0.004047
12361,0.004047
12362,0.004047
12363,0.004047
12364,0.004047
12365,0.004047
12366,0.004047
12367,0.004047
12368,0.004047
12369,0.004047
12370,0.004047
12371,0.004047
12372,0.004047
12373,0.004047
12374,0.004047
12375,0.004047
12376,0.004047
12377,0.004047
12378,0.004047
12379,0.004047
12380,0.004047
12381,0.004047
12382,0.004047
12383,0.004047
12384,0.004047
12385,0.004047
12386,0.004047
12387,0.004047
12388,0.004047
12389,0.004047
12390,0.004047
12391,0.004047
12392,0.004047
12393,0.004047
12394,0.004047
12395,0.004047
12396,0.004047
12397,0.004047
12398,0.004047
12399,0.004047
12400,0.004047
12401,0.003983
12402,0.003983
12403,0.003983
12404,0.003983
12405,0.003983
12406,0.003983
12407,0.003983
12408,0.003983
12409,0.003983
12410,0.003983
12411,0.003983
12412,0.003983
12413,0.003983
12414,0.003983
12415,0.003983
12416,0.003983
12417,0.003983
12418,0.003983
12419,0.003983
12420,0.003983
12421,0.003983
12422,0.003983
12423,0.003983
12424,0.003983
12425,0.003983
12426,0.003983
12427,0.003983
12428,0.003983
12429,0.003983
12430,0.003983
12431,0.003983
12432,0.003983
12433,0.003983
12434,0.003983
12435,0.003983
12436,0.003983
12437,0.003983
12438,0.003983
12439,0.003983
12440,0.003983
12441,0.003983
12442,0.003983
12443,0.003983
12444,0.003983
12445,0.003983
12446,0.003983
12447,0.003983
12448,0.003983
12449,0.003983
12450,0.003983
12451,0.003983
12452,0.003983
12453,0.003983
12454,0.003919
12455,0.003919
12456,0.003919
12457,0.003919
12458,0.003919
12459,0.003919
12460,0.003919
12461,0.003919
12462,0.003919
12463,0.003855
12464,0.003790
12465,0.003790
12466,0.003790
12467,0.003726
12468,0.003726
12469,0.003662
12470,0.003662
12471,0.003662
12472,0.003662
12473,0.003662
12474,0.003662
12475,0.003662
12476,0.003662
12477,0.003662
12478,0.003662
12479,0.003662
12480,0.003662
12481,0.003662
12482,0.003662
12483,0.003662
12484,0.003662
12485,0.003662
12486,0.003662
12487,0.003662
12488,0.003662
12489,0.003662
12490,0.003662
12491,0.003662
12492,0.003662
12493,0.003662
12494,0.003662
12495,0.003662
12496,0.003662
12497,0.003662
12498,0.003662
12499,0.003662
12500,0.003662
12501,0.003662
12502,0.003662
12503,0.003662
12504,0.003662
12505,0.003662
12506,0.003662
12507,0.003662
12508,0.003662
12509,0.003662
12510,0.003662
12511,0.003662
12512,0.003662
12513,0.003662
12514,0.003662
12515,0.003662
12516,0.003662
12517,0.003662
12518,0.003662
12519,0.003662
12520,0.003662
12521,0.003662
12522,0.003662
12523,0.003662
12524,0.003662
